model,fold,mae,rmse,mape,r2,price_mae,price_rmse,price_mape,price_r2
rnn,23,0.0105068889598799,0.0126864916624221,165.89419633876562,0.0476548648843809,29.00022853412861,35.013695775126386,1.0544141468477135,0.0498021307406467
rnn,24,0.0467047538629846,0.0527792922762029,127.6595945080458,-5.07897708462591,129.55706514250733,146.55778045469646,4.534712708414268,-4.980938808118639
rnn,25,0.0393426624614793,0.0434487459321556,223.71381388740176,-7.7622059765229,114.03059387600852,126.09243555787904,3.841578286142851,-7.519187925412231
rnn,26,0.0329596968774227,0.0380119947316846,83.84134226457333,-1.1406502588038945,95.29335635207931,109.52043977458854,3.3682993936131624,-1.1301870418595876
rnn,27,0.0092929263208706,0.0104576474957738,117.68609493156366,-0.414448279707061,26.378806332322277,29.654638743678493,0.9323168928347508,-0.4119419750713553
rnn,28,0.0429250069565367,0.0505639685724596,267.5492361225811,-5.1116832903124045,124.57101529588124,146.94242030136743,4.167537977146011,-4.952922188966881
rnn,29,0.0092867867867002,0.0113320000602248,374.2629977381909,-0.0098046674847143,27.58803977661705,33.57221847118628,0.932226316190406,-0.006048041647946
rnn,30,0.0725648058649772,0.0802575725350109,113.55669682452434,-5.757024545961203,222.0262964354065,246.4830587021557,6.944660661720213,-5.451591772237836
rnn,31,0.0159152854324569,0.0194910971650232,84.06489090839294,-0.16723145313039,53.264949354445754,65.5089952859681,1.5740723279473587,-0.1754707244746809
rnn,32,0.0159451498412756,0.0194045735758,136.24551485321385,-0.045212446216911,53.72259604536562,65.0493401746394,1.6076417556046207,-0.0429924632386078
rnn,33,0.0261347921551234,0.0347281122623331,132.62403265813666,-1.7318448238290012,86.51634031146303,115.72976218741027,2.5544056888241573,-1.6685147619654228
rnn,34,0.0208145473696801,0.0254512897410972,134.4263382123969,-1.0963474101316395,74.38434560574436,91.19591013398728,2.0497839398941444,-1.0951688366655978
rnn,35,0.0134271461254528,0.0162290659001969,93.92087795859874,-0.1364575915039936,48.591360103775784,58.856934453121575,1.3345095668264209,-0.1431830596404291
rnn,36,0.0141004397467248,0.016372841621919,130.21283518363148,-0.3170090272385895,51.31704444631939,59.73606491733723,1.402406903627048,-0.3208162684165081
rnn,37,0.0039846788461302,0.0039846788461302,95.7134125281959,,14.674249326421888,14.674249326421888,0.3976750547447414,
