market,model,feature_set,seed,expanding_recursive_price_rmse,expanding_recursive_price_mae,expanding_recursive_rmse,expanding_recursive_mae,rolling_recursive_price_rmse,rolling_recursive_price_mae,rolling_recursive_rmse,rolling_recursive_mae,price_rmse_delta,price_rmse_delta_pct,price_rmse_candidate_wins,price_mae_delta,price_mae_delta_pct,price_mae_candidate_wins,rmse_delta,rmse_delta_pct,rmse_candidate_wins,mae_delta,mae_delta_pct,mae_candidate_wins
bist100,naive_persistence,indicators,42,544.3323490510911,411.4942166403873,0.0665400295390244,0.0510484144439592,544.3323490510911,411.4942166403873,0.0665400295390244,0.0510484144439592,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False
bist100,naive_persistence,indicators,123,544.3323490510911,411.4942166403873,0.0665400295390244,0.0510484144439592,544.3323490510911,411.4942166403873,0.0665400295390244,0.0510484144439592,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False
bist100,naive_persistence,indicators,2026,544.3323490510911,411.4942166403873,0.0665400295390244,0.0510484144439592,544.3323490510911,411.4942166403873,0.0665400295390244,0.0510484144439592,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False
sp500,cnn1d,close,1,169.51599889884525,123.72607675665184,0.0336084229337488,0.0242481916222127,165.94467723082025,121.64341757458538,0.0329048541675513,0.0238204138349551,-3.571321668025007,-2.1067755794284118,True,-2.0826591820664504,-1.6832823254896274,True,-0.000703568766197496,-2.093429874958484,True,-0.0004277777872576001,-1.7641636701094514,True
sp500,cnn1d,close,7,170.91639468784504,125.04554375085768,0.033791463479674,0.0244767588956612,167.530714473971,120.7093515208645,0.0330427422987111,0.0236210579848538,-3.3856802138740534,-1.980898450413447,True,-4.336192229993173,-3.467690330998646,True,-0.0007487211809629052,-2.2157110224399443,True,-0.0008557009108073992,-3.4959731166003456,True
sp500,cnn1d,close,42,167.38080265835825,121.30777215436264,0.0330138002302271,0.0237162755793834,169.89608300370054,123.01151432115812,0.0335986969108804,0.0241367639952981,2.5152803453422905,1.5027292887800527,False,1.7037421667954789,1.4044789847656982,False,0.000584896680653306,1.7716732898800924,False,0.0004204884159146986,1.7729951505548787,False
sp500,cnn1d,close,123,169.84896841785215,123.97805221031268,0.0336099973046731,0.0242650702840898,170.48117953694324,123.69495655591707,0.0335629720209977,0.024138721573816,0.632211119091096,0.37221958130223576,False,-0.28309565439560913,-0.22834336348128303,True,-4.702528367540176e-05,-0.1399145713970748,True,-0.00012634871027379993,-0.5207020164975358,True
sp500,cnn1d,close,2026,169.18618810864652,122.6302198022726,0.0335228083244384,0.024043267565875,168.0832104415623,122.46619292904396,0.0330575741574469,0.0238812545725442,-1.1029776670842182,-0.6519312713493596,True,-0.16402687322865006,-0.13375730182423623,True,-0.0004652341669914989,-1.387813820634888,True,-0.00016201299333079913,-0.673839331059755,True
sp500,cnn1d,indicators,1,154.39177821611136,114.77313518838048,0.0309837794357755,0.0225972265518595,156.54202545321417,117.18075484491204,0.0310518435806544,0.0228842379199702,2.1502472371028034,1.392721336555224,False,2.4076196565315655,2.0977205620286226,False,6.806414487890017e-05,0.21967670219182406,False,0.0002870113681106984,1.2701176732995163,False
sp500,cnn1d,indicators,7,152.77493032425568,112.39947455945212,0.0305653256588444,0.0221260368233196,156.25846458843117,115.85437344593576,0.0311517702929745,0.0227150480384397,3.483534264175489,2.2801740159736257,False,3.4548988864836474,3.073767826784837,False,0.0005864446341301011,1.918659858807711,False,0.0005890112151200992,2.6620728322178078,False
