market,feature_set,model,horizon_step,pairs,seeds,price_rmse_delta_mean,price_rmse_delta_std,price_rmse_delta_pct_mean,price_rmse_delta_pct_std,price_rmse_candidate_wins,price_mae_delta_mean,price_mae_delta_std,price_mae_delta_pct_mean,price_mae_delta_pct_std,price_mae_candidate_wins,rmse_delta_mean,rmse_delta_std,rmse_delta_pct_mean,rmse_delta_pct_std,rmse_candidate_wins,mae_delta_mean,mae_delta_std,mae_delta_pct_mean,mae_delta_pct_std,mae_candidate_wins
wig20,indicators,dnfs,6,5,5,0.20254556829117404,2.267233599595201,0.2783584599013714,2.7433966479422436,4,0.1866850238020163,2.569388339915107,0.34894099543180823,3.9994038904976015,2,-0.00018257670617493894,0.0008870305443102807,-0.5050997707406755,2.672853951269336,4,4.7364660621561364e-05,0.000828482124009056,0.23580401269075751,3.3413040393400255,2
wig20,indicators,dnfs,2,5,5,0.1538626500981465,0.5473824447860409,0.3366616683998546,1.1652308725818068,2,-0.15941658324053237,0.6542359034967878,-0.4346582497933671,1.777337141079446,3,-4.213652831175918e-05,0.0002016778853156184,-0.22134632103598034,1.0924064236830897,3,-9.890822379580063e-05,0.0003106746967853335,-0.6887644601217343,2.1612151096175323,4
wig20,indicators,dnfs,19,5,5,0.9768357431206596,2.714976703222399,0.6904497653417533,1.8936651757777712,2,1.9212885296796003,4.676228164853672,1.7716262234151543,4.032429065839393,2,-0.0006327910373507218,0.0015430915543300195,-1.0736783506392467,2.7520620523646,4,0.0003059189178935814,0.001666980398051991,0.7827683993993596,3.704232285479008,2
wig20,indicators,dnfs,18,5,5,1.1421684362272402,3.2030198418489237,0.8336593269489114,2.262948924868879,2,-0.6345102750476656,6.374227602223247,-0.38158290060745353,5.503417575333325,2,-0.00036830931001280014,0.001564666138063705,-0.6178148931602176,2.8179816770747714,3,-0.00028789870251248045,0.0023498290603726603,-0.4954371132020869,5.3302646814165024,3
wig20,indicators,dnfs,5,5,5,0.6153905205726999,2.1737966005505847,0.9220687979635314,3.0522921006035095,2,0.8787916201972152,0.5664866795289416,1.5275967552198189,0.9706062798531959,0,-0.0001311198081509396,0.0007567107002215478,-0.4058332567541667,2.623439957657569,3,0.00022172761897339897,0.00027429890081879415,0.9934893323695487,1.203628979150676,1
wig20,indicators,dnfs,17,5,5,1.7398871580463833,5.246038110426989,1.3285422658011734,3.810352574685097,3,-1.053133105759582,10.202329928929366,-0.5300045013500098,8.95024852812482,2,-0.00013163182225763985,0.0022381431445382964,-0.16015406858414316,4.2518241169986934,3,-0.00044699276856314114,0.003838294420448851,-0.6545486087291529,8.950706148876451,3
wig20,indicators,dnfs,20,5,5,2.0251324631324907,6.3191016814133905,1.4523790680942927,4.25543965137906,2,0.9323824667549843,7.176102102908479,1.0395954125703104,5.884129980842616,1,-0.00022203019648051742,0.0022270065021402496,-0.3054285867227552,3.9388101237881608,3,0.00011801696593868039,0.00245162733702866,0.47815232174960515,5.293996945779287,2
wig20,indicators,dnfs,15,5,5,1.9433891725670633,2.8156737791347544,1.578581268800105,2.3087730915487494,1,0.759858206184407,6.473411817646203,1.0016001557466176,6.550567300764377,3,0.00018126584707076066,0.0015640803972564966,0.41615904580600666,3.2365755477860767,2,0.00015034124252006064,0.0027381710969173203,0.6476317163518251,7.129969659341442,3
wig20,indicators,dnfs,9,5,5,1.4763746573268548,2.9357148162452353,1.9130720919480368,3.6442956357958685,1,2.248559292802632,3.7821215801623276,3.6263571109252424,5.865445645072389,2,0.00011487103029606052,0.0013241834127157737,0.4476175199823409,4.091572921006479,2,0.0006248655491700595,0.0014704247164660116,2.5668866770653915,5.71894704665612,2
wig20,indicators,dnfs,14,5,5,2.333031594881601,2.7554691952926826,1.9453212615927797,2.3104638684573255,1,2.8295582263075687,5.098087299952183,3.2583690720945966,5.63141680828497,2,0.00024213248653800063,0.0012680725409435587,0.5290420027394005,2.7084322664789533,1,0.0007771132563691996,0.0021304519942444947,2.366523640408462,6.059852513693945,2
